date_time,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,is_mobile,is_package,channel,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_type_id,is_booking,hotel_continent,hotel_country,hotel_market,hotel_cluster
7/14/2013 7:47,3,66,348,48862,182.6399,1,0,9,2,1,1,6,0,2,50,691,22
7/14/2013 7:54,3,66,348,48862,182.6399,1,0,9,2,1,1,6,1,2,50,691,22
10/16/2013 8:23,3,66,348,48862,3930.9647,0,0,9,2,0,1,1,0,6,46,39,69
10/29/2013 16:35,3,66,348,48862,1070.6573,1,1,9,4,0,2,1,0,2,50,699,9
10/30/2013 11:22,3,66,348,48862,1072.1554,0,0,9,2,0,1,1,0,4,128,195,92
10/30/2013 11:26,3,66,348,48862,1072.1554,0,1,9,2,0,1,1,0,4,128,195,92
10/31/2013 13:00,3,66,348,48862,3864.5445,0,0,9,2,0,1,1,0,6,46,1463,97
3/7/2014 12:18,3,66,348,48862,207.9659,0,0,9,2,0,1,4,0,2,50,225,20
3/10/2014 20:40,3,66,348,48862,1094.4367,1,0,9,1,0,1,6,0,2,50,701,70
3/10/2014 20:41,3,66,348,48862,1093.3381,1,0,9,1,0,1,6,0,2,50,701,70
3/22/2014 16:24,3,66,348,48862,1786.83,1,0,9,1,0,1,3,0,4,118,200,52
3/22/2014 16:27,3,66,348,48862,1786.83,1,1,9,2,0,1,3,0,4,118,200,52
3/23/2014 18:57,3,66,348,48862,1093.2667,1,0,9,2,0,1,3,0,2,50,701,69
3/23/2014 19:03,3,66,348,48862,1093.2667,1,0,9,6,0,3,3,0,2,50,701,69
3/23/2014 19:03,3,66,348,48862,1093.2667,1,0,9,4,0,2,3,0,2,50,701,69
3/24/2014 6:32,3,66,348,48862,1703.4402,0,0,9,2,0,1,1,0,2,50,671,92
3/24/2014 6:33,3,66,348,48862,1703.4474,0,0,9,2,0,1,1,0,2,50,671,84
3/24/2014 6:34,3,66,348,48862,1704.107,0,0,9,2,0,1,1,0,2,50,671,96
3/24/2014 6:35,3,66,348,48862,1711.1652,0,0,9,2,0,1,1,0,2,50,671,92
3/24/2014 8:37,3,66,348,48862,268.0826,0,0,9,2,0,1,1,0,2,50,225,26
3/24/2014 8:38,3,66,348,48862,266.2629,0,0,9,2,0,1,1,0,2,50,225,96
3/24/2014 11:12,3,66,348,48862,1093.3381,0,0,9,2,0,1,3,0,2,50,701,70
3/24/2014 13:10,3,66,348,48862,1619.6259,0,0,1,2,0,1,6,0,4,51,197,92
3/26/2014 8:22,3,66,348,48862,172.947,0,0,9,2,0,1,6,0,2,50,1286,26
3/26/2014 9:47,3,66,348,48862,244.9765,0,0,9,2,0,1,1,0,2,50,519,92
3/26/2014 9:48,3,66,348,48862,244.6188,0,0,9,2,0,1,1,0,2,50,519,36
3/26/2014 9:49,3,66,348,48862,244.2251,0,0,9,2,0,1,1,0,2,50,519,28
3/26/2014 17:34,3,66,348,48862,1703.4402,1,0,9,2,0,1,4,0,2,50,671,92
3/26/2014 17:36,3,66,348,48862,1704.0856,1,0,9,2,0,1,4,0,2,50,671,92
3/26/2014 17:44,3,66,348,48862,1704.0856,1,0,9,2,0,1,4,1,2,50,671,92
4/2/2014 8:24,3,66,348,48862,5102.1059,0,0,9,2,0,1,3,0,6,208,238,53
4/2/2014 8:36,3,66,348,48862,5101.872,0,0,9,2,0,1,3,0,6,208,238,3
4/2/2014 8:37,3,66,348,48862,5102.107,0,0,9,2,0,1,3,0,6,208,238,53
4/2/2014 8:38,3,66,348,48862,5102.107,0,0,9,6,0,3,3,0,6,208,238,53
4/2/2014 10:17,3,66,348,48862,5102.107,0,0,9,2,0,1,3,0,6,208,238,53
4/2/2014 10:19,3,66,348,48862,5102.107,0,0,9,2,0,1,3,1,6,208,238,53
4/2/2014 10:30,3,66,348,48862,5102.107,0,0,9,4,0,2,3,0,6,208,238,53
4/2/2014 10:31,3,66,348,48862,5102.107,0,0,9,4,0,2,3,1,6,208,238,53
5/12/2014 12:02,3,66,348,48862,3461.0932,0,0,0,1,0,1,1,0,6,70,19,86
5/12/2014 12:05,3,66,348,48862,3461.0932,0,0,0,1,0,1,1,1,6,70,19,86
5/17/2014 18:59,3,66,348,48862,776.8729,1,0,9,2,0,1,5,0,4,136,196,26
6/9/2014 13:59,3,66,348,48862,5018.7778,0,1,9,1,0,1,1,0,6,208,1418,22
6/9/2014 14:00,3,66,348,48862,5019.2231,0,1,9,1,0,1,1,0,6,208,1418,86
6/16/2014 9:35,3,66,348,48862,5102.107,0,0,9,2,0,1,1,0,6,208,238,53
6/16/2014 10:01,3,66,348,48862,4153.9752,0,1,9,2,0,1,1,0,6,105,35,64
6/16/2014 10:25,3,66,348,48862,4153.5152,0,0,9,2,0,1,6,0,6,105,35,22
6/16/2014 10:26,3,66,348,48862,4153.5475,0,0,9,2,0,1,6,0,6,105,35,11
6/16/2014 10:37,3,66,348,48862,4153.5475,0,0,9,2,0,1,6,1,6,105,35,11
6/27/2014 9:04,3,66,348,48862,341.186,0,1,9,1,0,1,1,0,2,198,397,56
7/22/2014 7:22,3,66,348,48862,776.8729,0,1,9,2,0,1,1,0,4,136,196,26
7/24/2014 11:14,3,66,348,48862,776.0478,0,1,9,2,0,1,1,0,4,136,196,84
7/24/2014 11:15,3,66,348,48862,777.4361,0,0,9,2,0,1,1,0,4,136,196,92
7/24/2014 11:16,3,66,348,48862,776.8729,0,0,9,2,0,1,1,0,4,136,196,26
8/4/2014 11:56,3,66,348,48862,776.0478,0,0,9,2,0,1,1,0,4,136,196,84
8/4/2014 11:56,3,66,348,48862,776.0478,0,0,9,2,0,1,1,0,4,136,196,84
8/4/2014 11:58,3,66,348,48862,776.0478,0,1,9,2,0,1,1,0,4,136,196,84
8/4/2014 12:00,3,66,348,48862,776.8729,0,1,9,2,0,1,1,0,4,136,196,26
8/4/2014 12:07,3,66,348,48862,776.8729,0,1,9,2,0,1,1,1,4,136,196,26
8/27/2014 6:44,3,66,348,48862,207.1623,0,0,9,1,0,1,1,0,2,50,191,41
8/27/2014 6:45,3,66,348,48862,206.8054,0,0,9,1,0,1,1,0,2,50,191,70
8/27/2014 7:26,3,66,348,48862,206.8054,0,0,1,1,0,1,1,0,2,50,191,70
8/27/2014 7:31,3,66,348,48862,206.8054,0,0,1,1,0,1,1,1,2,50,191,70
9/12/2014 12:13,3,66,348,48862,4114.1527,0,0,9,1,0,1,1,0,6,79,16,97
9/12/2014 12:14,3,66,348,48862,4114.1527,0,0,9,1,0,1,1,1,6,79,16,97
9/12/2014 12:14,3,66,348,48862,3864.273,0,0,9,1,0,1,1,0,6,46,1463,69
9/12/2014 12:15,3,66,348,48862,3864.273,0,0,9,1,0,1,1,1,6,46,1463,69
9/12/2014 12:15,3,66,348,48862,3864.3244,0,0,9,1,0,1,1,0,6,46,1463,69
9/12/2014 12:16,3,66,348,48862,3931.3847,0,0,9,1,0,1,1,0,6,46,1089,97
9/12/2014 12:17,3,66,348,48862,3931.3847,0,0,9,1,0,1,1,1,6,46,1089,97
9/12/2014 12:35,3,66,348,48862,3461.0932,0,0,9,1,0,1,1,0,6,70,19,86
9/12/2014 12:36,3,66,348,48862,3461.0932,0,0,9,1,0,1,1,1,6,70,19,86
9/15/2014 9:11,3,66,348,48862,3460.9242,0,0,9,1,0,1,1,0,6,70,19,97
9/15/2014 9:14,3,66,348,48862,3461.225,0,0,9,1,0,1,1,0,6,70,19,64
9/15/2014 9:15,3,66,348,48862,3460.9242,0,0,9,1,0,1,1,1,6,70,19,97
9/16/2014 10:14,3,66,348,48862,3626.9804,0,0,9,2,0,1,1,0,6,204,27,64
9/16/2014 10:15,3,66,348,48862,3625.9098,0,0,9,2,0,1,1,0,6,204,27,97
9/16/2014 10:17,3,66,348,48862,3626.5563,0,0,9,2,0,1,1,0,6,204,27,97
9/17/2014 6:36,3,66,348,48862,3626.9454,0,0,3,1,0,1,1,0,6,204,27,86
9/17/2014 6:39,3,66,348,48862,3625.3727,0,0,3,1,0,1,1,0,6,204,27,97
9/17/2014 6:47,3,66,348,48862,3626.2018,0,0,3,1,0,1,1,0,6,204,27,86
9/17/2014 6:48,3,66,348,48862,3627.0254,0,0,3,2,0,1,1,0,6,204,27,97
9/17/2014 6:51,3,66,348,48862,3627.0596,0,0,3,2,0,1,1,0,6,204,27,86
9/17/2014 6:58,3,66,348,48862,3627.0254,0,0,3,2,0,1,1,1,6,204,27,97
9/17/2014 7:01,3,66,348,48862,3626.9084,0,0,3,1,0,1,1,0,6,204,27,64
9/17/2014 7:02,3,66,348,48862,3625.8451,0,0,3,1,0,1,1,0,6,204,27,64
12/26/2014 10:39,1,1,318,2096,1047.4365,0,1,1,2,0,1,1,0,6,170,313,62
12/26/2014 10:48,1,1,318,2096,1047.0505,0,0,1,2,0,1,1,0,6,170,313,85
12/26/2014 15:43,1,1,395,29254,534.6071,0,1,1,2,0,1,1,0,6,77,2,89
12/26/2014 15:45,1,1,395,29254,534.1447,0,1,1,2,0,1,1,0,6,77,2,14
12/26/2014 15:48,1,1,395,29254,534.507,0,1,1,2,0,1,1,0,6,77,2,76
12/26/2014 15:52,1,1,395,29254,535.3513,0,1,1,2,0,1,1,0,6,77,2,47
12/26/2014 15:59,1,1,395,29254,533.0234,0,1,1,2,0,1,1,0,6,77,2,59
12/26/2014 16:21,1,1,395,29254,535.1439,0,0,1,2,0,1,6,0,6,77,2,57
12/26/2014 16:23,1,1,395,29254,534.197,0,0,1,2,0,1,6,0,6,77,2,14
12/26/2014 16:25,1,1,395,29254,533.7699,0,0,1,2,0,1,1,0,6,77,2,51
12/26/2014 16:25,1,1,395,29254,531.1958,0,0,1,2,0,1,1,0,6,77,2,57
12/26/2014 16:25,1,1,395,29254,534.9717,0,0,1,2,0,1,1,0,6,77,1880,61
12/26/2014 16:25,1,1,395,29254,527.8589,0,0,1,2,0,1,1,0,6,77,1880,85
12/26/2014 16:26,1,1,395,29254,530.9869,0,0,1,2,0,1,1,0,6,77,1880,57
12/26/2014 16:26,1,1,395,29254,535.2775,0,0,1,2,0,1,1,0,6,77,2,61
12/18/2013 12:13,3,205,135,36086,2474.6136,0,1,0,2,1,1,1,0,2,50,699,59
12/18/2013 12:17,3,205,135,36086,2475.252,0,1,0,2,1,1,1,0,2,50,699,91
7/21/2014 14:10,3,66,184,15359,978.6232,0,0,9,2,0,1,1,0,2,50,601,42
7/21/2014 14:14,3,66,184,15359,977.1291,0,0,9,2,0,1,1,0,2,50,601,48
6/19/2013 8:43,3,66,442,46296,496.7879,0,0,9,2,1,1,1,0,2,50,726,48
6/19/2013 8:48,3,66,442,46296,989.3389,0,0,9,2,1,1,3,0,2,50,970,39
6/19/2013 8:52,3,66,442,46296,839.5705,0,0,9,2,1,1,1,0,2,50,659,48
6/19/2013 8:54,3,66,442,46296,833.2939,0,0,9,2,1,1,1,0,2,50,659,48
6/19/2013 8:58,3,66,442,46296,841.9139,0,0,9,2,1,1,1,0,2,50,659,48
6/19/2013 9:12,3,66,442,46296,1139.0801,0,0,9,2,1,1,4,0,2,50,368,94
6/19/2013 9:31,3,66,442,46296,1139.0801,0,0,9,2,1,1,4,1,2,50,368,94
8/6/2013 16:34,3,66,442,46296,5174.9834,0,0,9,2,1,1,1,0,6,204,1452,21
8/6/2013 16:35,3,66,442,46296,5165.9275,0,0,9,2,1,1,1,0,6,204,1614,25
2/26/2014 6:51,3,66,442,46296,764.1521,0,1,9,1,0,1,1,0,2,50,670,18
2/26/2014 6:52,3,66,442,46296,764.9852,0,1,9,1,0,1,1,0,2,50,670,76
2/26/2014 6:53,3,66,442,46296,763.3645,0,1,9,1,0,1,1,0,2,50,670,28
5/12/2014 7:31,3,66,442,46296,4980.9722,0,0,9,2,1,1,5,0,6,70,19,25
5/12/2014 7:31,3,66,442,46296,4979.8998,0,0,9,2,1,1,5,0,6,70,19,49
5/12/2014 7:33,3,66,442,46296,4979.8998,0,0,9,2,1,1,5,1,6,70,19,49
8/19/2014 23:28,3,66,174,22368,142.7747,0,0,1,2,0,1,1,0,2,50,368,23
8/19/2014 23:29,3,66,174,22368,146.6842,0,0,1,2,0,1,1,0,2,50,368,51
8/19/2014 23:30,3,66,174,22368,138.9327,0,0,1,2,0,1,1,0,2,50,368,50
8/19/2014 23:30,3,66,174,22368,136.3489,0,0,1,2,0,1,1,0,2,50,368,50
8/19/2014 23:31,3,66,174,22368,136.4025,0,0,1,2,0,1,1,0,2,50,368,47
11/7/2014 21:18,3,66,220,33119,1192.6273,0,0,9,2,0,1,1,0,2,50,637,95
3/24/2013 6:14,3,66,220,2086,44.9763,0,0,9,2,0,1,6,0,2,50,1457,10
3/24/2013 6:38,3,66,220,2086,49.0451,0,0,9,2,0,1,6,0,2,50,1457,33
7/31/2013 19:22,3,66,220,2086,1198.5694,0,0,9,1,2,1,5,0,2,50,493,48
7/31/2013 19:38,3,66,220,2086,1193.4498,0,0,9,1,2,1,5,0,2,50,493,91
8/1/2013 6:03,3,66,220,2086,1196.4245,0,0,9,1,2,1,5,0,2,50,493,13
8/1/2013 6:07,3,66,220,2086,1198.5694,0,0,9,1,2,1,5,0,2,50,493,48
8/1/2013 6:17,3,66,220,2086,1198.5694,0,0,9,1,2,1,5,1,2,50,493,48
8/2/2013 19:39,3,66,348,34146,115.5853,1,0,9,1,1,1,1,0,2,50,583,6
8/2/2013 19:45,3,66,348,34146,115.3456,1,0,9,1,1,1,1,0,2,50,583,91
8/2/2013 20:49,3,66,348,48862,117.5706,1,0,9,2,1,1,1,0,2,50,583,91
8/2/2013 21:03,3,66,348,48862,105.5605,1,0,9,1,1,1,5,0,2,50,493,25
8/2/2013 21:11,3,66,348,48862,105.5605,1,0,9,1,1,1,5,1,2,50,493,25
8/6/2013 23:32,3,66,220,2086,1759.6271,0,0,9,4,2,1,3,0,2,50,991,8
8/7/2013 22:57,3,66,220,2086,1717,0,0,9,4,2,2,6,0,2,50,656,91
8/9/2013 7:40,3,66,220,2086,1789.4464,0,0,9,4,2,1,6,0,2,50,671,5
8/9/2013 7:43,3,66,220,2086,1784.3188,0,0,9,4,2,1,6,0,2,50,671,73
8/9/2013 11:34,3,66,220,2086,1747.2064,0,0,9,4,2,1,1,0,2,50,1639,90
8/9/2013 11:36,3,66,220,2086,1796.3667,0,0,9,4,2,1,1,0,2,50,671,90
8/17/2013 21:25,3,66,184,27951,1712.9492,0,0,9,2,0,1,1,0,2,50,676,17
8/17/2013 21:25,3,66,184,27951,1712.9492,0,0,9,2,0,1,1,0,2,50,676,17
8/18/2013 17:15,3,66,184,27951,1710.9579,0,0,9,2,0,1,1,0,2,50,675,56
8/18/2013 17:16,3,66,184,27951,1711.1322,0,0,9,2,0,1,1,0,2,50,675,4
8/18/2013 17:17,3,66,184,27951,1711.678,0,0,9,2,0,1,1,0,2,50,675,21
8/18/2013 17:17,3,66,184,27951,1711.5628,0,0,9,2,0,1,1,0,2,50,675,55
8/18/2013 17:17,3,66,184,27951,1710.3024,0,0,9,2,0,1,1,0,2,50,675,95
8/18/2013 17:19,3,66,184,27951,1710.2071,0,0,9,2,0,1,1,0,2,50,675,83
8/18/2013 17:21,3,66,184,27951,1710.8289,0,0,9,2,0,1,1,0,2,50,675,21
8/21/2013 20:34,3,66,184,27951,94.2403,0,0,9,4,2,2,6,0,2,50,656,13
8/21/2013 20:36,3,66,184,27951,94.1163,0,0,9,4,2,2,6,0,2,50,656,13
8/27/2014 9:14,3,66,220,2086,1259.3804,0,0,9,4,0,1,5,0,2,50,690,41
8/27/2014 9:57,3,66,220,2086,1236.9415,0,0,9,4,0,1,5,0,2,50,618,33
8/27/2014 10:36,3,66,220,2086,1259.2276,0,0,9,4,0,1,5,0,2,50,690,41
8/27/2014 14:44,3,66,220,2086,1259.3804,0,0,9,4,0,1,5,0,2,50,690,41
8/27/2014 14:48,3,66,220,2086,1259.3398,0,0,9,4,0,1,5,0,2,50,690,70
8/27/2014 14:53,3,66,220,2086,1259.3398,0,0,9,4,0,1,5,0,2,50,690,70
8/27/2014 14:53,3,66,220,2086,1259.3398,0,0,9,4,0,1,5,0,2,50,690,70
8/27/2014 14:56,3,66,220,2086,1259.3398,0,0,9,4,0,1,5,1,2,50,690,70
8/23/2014 9:54,3,66,256,2469,681.6121,0,1,9,2,3,1,1,0,2,50,366,4
8/23/2014 18:56,3,66,256,2469,680.5311,0,0,9,2,3,1,6,0,2,50,366,33
8/23/2014 19:13,3,66,256,2469,681.0726,0,0,9,2,3,1,6,0,2,50,366,4
8/23/2014 19:16,3,66,256,2469,681.3503,0,0,9,2,3,1,6,0,2,50,366,72
8/23/2014 19:17,3,66,256,2469,681.2647,0,0,9,2,3,1,6,0,2,50,366,33
8/23/2014 19:31,3,66,256,2469,681.1435,0,0,9,2,3,1,6,0,2,50,366,32
8/23/2014 19:33,3,66,256,2469,681.6121,0,0,9,2,3,1,6,0,2,50,366,4
8/23/2014 19:45,3,66,256,2469,681.6846,0,0,9,2,3,1,6,0,2,50,366,4
8/23/2014 19:58,3,66,256,2469,680.3906,0,0,9,2,3,1,6,0,2,50,366,50
8/23/2014 20:24,3,66,256,2469,681.3503,0,0,9,2,3,1,6,1,2,50,366,72
4/17/2013 10:38,3,66,462,1263,1362.7119,0,0,9,2,0,1,5,0,2,50,458,91
5/14/2013 13:21,3,66,462,1263,141.1229,0,0,1,2,0,1,6,0,2,50,1048,5
5/29/2014 11:45,3,66,462,1263,1786.651,0,0,1,2,0,1,6,0,2,50,412,42
5/29/2014 11:46,3,66,462,1263,1786.3699,0,0,1,2,0,1,6,0,2,50,412,72
5/29/2014 11:47,3,66,462,1263,1786.3949,0,0,1,2,0,1,6,0,2,50,412,72
5/29/2014 11:52,3,66,462,1263,1786.3949,0,0,1,2,0,1,6,1,2,50,412,72
2/24/2013 21:45,3,66,174,47943,5394.0333,0,0,9,2,0,1,3,0,3,106,1078,3
2/24/2013 21:46,3,66,174,47943,5444.0287,0,1,9,2,0,1,3,0,3,106,1078,89
2/24/2013 21:46,3,66,174,47943,5444.0287,0,1,9,2,0,1,3,0,3,106,1078,89
2/28/2013 18:30,3,66,174,47943,5452.7439,0,1,3,4,0,3,1,0,3,106,107,6
2/28/2013 18:32,3,66,174,47943,5451.6162,0,1,3,4,0,3,1,0,3,106,107,15
2/28/2013 18:35,3,66,174,47943,5448.0018,0,1,3,4,0,3,1,0,3,106,107,94
3/19/2013 15:07,3,66,174,47943,5453.67,0,1,9,4,0,3,6,0,3,106,107,25
8/24/2013 19:11,3,66,174,47943,302.4015,0,0,9,2,0,1,6,0,2,50,1230,16
8/24/2013 19:12,3,66,174,47943,299.1754,0,0,9,2,0,1,6,0,2,50,1230,17
8/24/2013 19:14,3,66,174,47943,308.7024,0,0,9,2,0,1,6,0,2,50,1230,77
8/24/2013 19:15,3,66,174,47943,309.3642,0,0,9,2,0,1,6,0,2,50,1230,91
8/24/2013 19:16,3,66,174,47943,309.4132,0,0,9,2,0,1,6,0,2,50,1230,18
8/24/2013 19:47,3,66,174,47943,308.8345,0,0,9,2,1,1,6,0,2,50,1230,83
9/16/2013 11:35,3,66,174,47943,1578.9702,0,1,9,2,0,1,3,0,4,8,121,61
8/15/2014 10:39,3,66,174,24103,5443.3522,1,0,9,2,0,1,1,0,6,70,19,12
8/16/2014 12:16,3,66,174,47943,5437.8009,1,0,9,1,0,1,1,0,6,70,19,77
8/16/2014 12:48,3,66,174,47943,5432.7029,1,0,9,1,0,1,1,0,6,70,19,7
9/13/2014 15:31,3,66,174,47943,5997.9451,0,0,9,1,0,1,1,0,6,77,2,60
11/3/2014 1:46,3,66,174,21183,5996.128,0,0,0,1,0,1,6,0,6,77,2,6
11/3/2014 1:49,3,66,174,21183,5994.0675,0,0,0,1,0,1,6,0,6,77,2,16
11/3/2014 1:54,3,66,174,21183,5996.128,0,0,0,1,0,1,6,1,6,77,2,6
1/23/2013 9:54,3,66,348,5757,202.4371,0,0,9,1,0,1,1,1,2,50,563,16
1/25/2013 4:30,3,66,348,48862,1699.0883,0,0,9,1,0,1,4,0,2,50,671,73
1/25/2013 4:31,3,66,348,48862,1699.0883,0,0,9,1,0,1,4,1,2,50,671,73
2/18/2013 13:45,3,66,174,35675,23.3201,0,0,9,2,0,1,4,0,2,50,1230,21
2/18/2013 13:46,3,66,174,35675,23.3201,0,0,9,2,0,1,4,1,2,50,1230,21
2/18/2013 13:49,3,66,174,35675,2515.7568,0,0,9,2,1,1,6,0,2,50,696,68
2/18/2013 13:49,3,66,174,35675,2515.7568,0,0,9,2,1,1,6,1,2,50,696,68
2/18/2013 13:55,3,66,174,35675,2511.1636,0,0,9,2,1,1,3,0,2,50,696,94
2/18/2013 13:56,3,66,174,35675,2511.1636,0,0,9,2,1,1,3,1,2,50,696,94
5/17/2013 4:44,3,66,363,37761,4.281,1,0,9,5,0,1,1,0,2,50,696,49
5/17/2013 4:46,3,66,363,37761,4.281,1,0,9,5,0,1,1,1,2,50,696,49
5/21/2013 9:09,3,66,174,24103,82.513,1,0,9,1,0,1,1,0,2,50,369,21
5/21/2013 9:11,3,66,174,24103,81.7189,1,0,9,1,0,1,1,0,2,50,369,21
5/22/2013 12:05,3,66,174,45689,278.0655,1,0,9,1,0,1,1,0,2,50,1230,68
5/22/2013 12:06,3,66,174,45689,278.0655,1,0,9,1,0,1,1,1,2,50,1230,68
5/23/2013 7:17,3,66,174,16878,1900.1876,1,0,9,1,1,1,1,0,2,50,643,91
5/28/2013 12:45,3,66,462,32384,2303.0351,0,0,9,1,0,1,5,0,2,50,191,59
5/28/2013 12:47,3,66,462,32384,2303.0351,0,0,9,1,0,1,5,1,2,50,191,59
8/26/2013 16:33,3,66,348,5757,568.7135,0,0,9,2,1,1,1,0,2,50,643,72
8/26/2013 16:36,3,66,348,5757,561.5141,0,0,9,1,1,1,1,0,2,50,643,91
8/26/2013 16:37,3,66,348,5757,561.5141,0,0,9,1,1,1,1,1,2,50,643,91
8/27/2013 20:41,3,66,260,19022,797.5891,0,0,9,1,0,1,5,0,2,50,689,91
10/17/2013 17:00,3,66,348,1361,2030.3133,0,0,9,1,0,1,1,0,2,50,659,34
10/17/2013 17:02,3,66,348,1361,2030.3133,0,0,9,1,0,1,1,1,2,50,659,34
12/9/2013 16:58,3,66,337,6988,0.869,1,0,9,1,0,1,6,0,2,50,674,4
12/9/2013 17:00,3,66,337,6988,0.869,1,0,9,1,0,1,6,1,2,50,674,4
3/11/2014 20:20,3,66,174,26774,2450.9117,0,0,9,1,0,1,1,0,2,50,696,91
3/11/2014 20:20,3,66,174,26774,2450.9117,0,0,9,1,0,1,1,1,2,50,696,91
7/7/2014 8:13,3,66,174,14752,2332.1532,0,0,0,1,0,1,1,0,2,50,591,33
7/7/2014 8:14,3,66,174,14752,2332.1532,0,0,0,1,0,1,1,1,2,50,591,33
7/13/2014 6:49,3,66,448,14052,213.2752,0,0,9,1,0,1,5,0,2,50,696,25
7/13/2014 6:54,3,66,448,14052,213.6745,0,0,9,1,0,1,5,0,2,50,696,33
7/13/2014 6:57,3,66,448,14052,213.6745,0,0,9,1,0,1,5,1,2,50,696,33
11/6/2014 7:23,3,66,448,24848,917.3154,0,1,9,1,0,1,1,0,2,50,701,83
11/6/2014 7:25,3,66,448,24848,917.1102,0,1,9,1,0,1,1,0,2,50,701,99
11/6/2014 7:33,3,66,448,24848,917.1102,0,0,9,1,0,1,3,0,2,50,701,99
11/6/2014 7:34,3,66,448,24848,917.1102,0,0,9,1,0,1,3,1,2,50,701,99
11/6/2014 15:02,3,66,448,24848,213.401,0,0,5,1,0,1,1,0,2,50,675,41
11/6/2014 15:03,3,66,448,24848,213.401,0,0,5,1,0,1,1,1,2,50,675,41
11/9/2014 4:57,3,66,348,3043,1083.799,0,0,5,1,0,1,6,0,2,50,703,96
11/9/2014 4:58,3,66,348,3043,1083.799,0,0,5,1,0,1,6,1,2,50,703,96
4/17/2013 21:00,4,77,462,3492,1608.2975,0,1,9,1,0,1,1,0,3,5,1701,81
4/17/2013 21:05,4,77,462,3492,1608.9681,0,1,9,1,0,1,1,0,3,5,1701,12
4/17/2013 21:12,4,77,462,3492,1608.4897,0,1,9,1,0,1,1,0,3,5,1701,30
4/17/2013 21:16,4,77,462,3492,1608.2975,0,1,9,1,0,1,1,0,3,5,1701,81
4/17/2013 21:20,4,77,462,3492,1607.968,0,1,9,1,0,1,1,0,3,5,1701,78
4/17/2013 21:22,4,77,462,3492,1607.9369,0,1,9,1,0,1,1,0,3,5,1701,81
4/17/2013 22:00,4,77,462,3492,1607.9369,0,1,9,1,0,1,1,1,3,5,1701,81
10/20/2014 20:22,3,66,174,43471,230.806,0,0,3,2,0,1,1,0,2,50,628,19
10/20/2014 20:49,3,66,174,43471,231.2819,0,0,3,2,0,1,1,0,2,50,628,1
9/17/2014 18:29,3,66,174,2360,376.9551,0,0,9,1,0,1,1,0,2,50,631,91
7/21/2014 9:43,3,66,258,4687,1745.7224,0,0,9,2,0,1,6,0,2,50,365,39
7/21/2014 9:45,3,66,258,4687,1751.7024,0,0,9,2,0,1,6,0,2,50,365,76
9/16/2014 10:39,3,66,174,24103,227.6473,0,1,2,1,0,1,1,0,2,50,628,79
4/15/2014 12:37,3,66,184,34619,144.5324,0,0,1,2,0,1,1,0,2,50,668,6
4/15/2014 12:40,3,66,184,34619,144.5324,0,0,1,2,0,1,1,1,2,50,668,6
4/16/2014 11:18,3,66,184,34619,744.6682,0,1,1,2,0,1,1,0,2,50,646,19
4/23/2014 9:32,3,66,184,34619,104.8864,0,0,1,2,0,1,5,0,2,50,656,13
4/23/2014 9:33,3,66,184,34619,104.9791,0,0,1,2,0,1,5,0,2,50,656,13
4/23/2014 9:34,3,66,184,34619,105.0863,0,0,1,2,0,1,5,0,2,50,656,16
4/23/2014 9:36,3,66,184,34619,104.9176,0,0,1,2,0,1,5,0,2,50,656,13
4/23/2014 9:38,3,66,184,34619,104.1817,0,0,1,2,0,1,5,0,2,50,656,50
4/23/2014 9:39,3,66,184,34619,101.7121,0,0,1,2,0,1,5,0,2,50,656,32
4/23/2014 9:41,3,66,184,34619,100.9387,0,0,1,2,0,1,5,0,2,50,656,50
4/23/2014 9:43,3,66,184,34619,101.1307,0,0,1,2,0,1,5,0,2,50,656,32
4/28/2014 10:55,3,66,184,34619,101.7121,0,0,1,2,0,1,6,0,2,50,656,32
5/6/2014 12:25,3,66,184,34619,88.1104,0,0,9,2,2,1,1,0,2,50,656,91
5/7/2014 10:32,3,66,184,34619,89.8498,0,0,1,2,2,1,1,0,2,50,656,50
5/7/2014 11:26,3,66,184,34619,101.2701,0,0,9,2,2,1,1,0,2,50,656,94
5/7/2014 11:27,3,66,184,34619,88.3007,0,0,9,2,2,1,1,0,2,50,656,94
5/7/2014 11:30,3,66,184,34619,88.1104,0,0,9,2,2,1,1,0,2,50,656,91
5/8/2014 8:01,3,66,184,34619,90.1609,0,0,1,2,2,1,1,0,2,50,656,13
5/8/2014 8:02,3,66,184,34619,101.7205,0,0,1,2,2,1,1,0,2,50,656,59
5/8/2014 8:05,3,66,184,34619,92.144,0,0,1,2,2,1,1,0,2,50,656,42
5/8/2014 8:08,3,66,184,34619,92.6164,0,0,1,2,2,1,1,0,2,50,656,18
5/8/2014 12:46,3,66,184,34619,89.1975,0,0,1,2,2,1,1,0,2,50,656,28
5/8/2014 12:48,3,66,184,34619,90.4694,0,0,1,2,2,1,1,0,2,50,656,91
5/8/2014 12:52,3,66,184,34619,90.4694,0,0,1,2,3,1,1,0,2,50,656,91
5/8/2014 12:56,3,66,184,34619,90.4694,0,0,1,2,3,1,1,1,2,50,656,91
5/12/2014 13:35,3,66,184,11878,64.1058,0,0,9,2,0,1,6,0,2,50,656,40
5/15/2014 6:47,3,66,184,11878,4886.3161,0,1,1,2,0,1,1,0,0,140,59,38
